d_case_no,d_name,d_last_kno_addr,c_case_type,c_violation,c_violation_date,c_location,c_plea,c_plea_ent_by,c_status,c_so_no,c_deposit_amt,c_in_collection,c_installment_plan,j_finding,j_penalty,j_balance_due,j_date,j_due_on_date,j_branch
15056211,CLETE LONG ENTERPRISED LLC,"10651 S NICHOLSON RD, OAK CREEK, WI 53154",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-23 16:41:00.000000,S 1ST ST / E BECHER ST,Guilty,Cletus Long,Closed,B0032281,161.8,No,No,Guilty,100,0,2015-11-06,2016-02-04,1
15056215,COYOTE LANDSCAPING,"1104 S 27TH ST, MILWAUKEE, WI 53215",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-09-24 09:49:00.000000,W PIERCE ST / S 26TH ST,No Contest,Court,Closed,T3806972,124,No,No,Guilty,124,0,2015-11-06,2016-01-05,1
15056216,DG BEYER INC,"3080 S CALHOUN RD, NEW BERLIN, WI 13549",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-23 10:36:00.000000,WB / S 37TH ST,No Contest,Court,Closed,B2298192,161.8,No,No,Guilty,161.8,0,2015-11-06,2016-01-05,1
15056217,DG BEYER INC,"3080 S CALHOUN RD, NEW BERLIN, WI 13549",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-23 10:36:00.000000,WB / S 37TH ST,No Contest,Court,Closed,B2298203,161.8,No,No,Guilty,161.8,0,2015-11-06,2016-01-05,1
15056231,GODOY TRUCKING LLC,"2525 S 3RD ST, MILWAUKEE, WI 53207",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-09-23 15:55:00.000000,S 20TH ST / W NATIONAL AVE,No Contest,Ricardo Godoy,Closed,B2298214,161.8,No,No,Guilty,120,0,2015-12-10,2016-03-09,A
15056232,GODOY TRUCKING LLC,"2525 S 3RD ST, MILWAUKEE, WI 53207",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-09-23 15:55:00.000000,S 20TH ST / W NATIONAL AVE,No Contest,Ricardo Godoy,Closed,B2298225,124,No,No,Dismissed without Prejudice,20,0,2015-12-10,2015-12-10,A
15056233,GODOY TRUCKING LLC,"2525 S 3RD ST, MILWAUKEE, WI 53207",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-09-23 15:55:00.000000,S 20TH ST / W NATIONAL AVE,No Contest,Ricardo Godoy,Closed,B2298236,161.8,No,No,Guilty,120,0,2015-12-10,2016-03-09,A
15056234,GODOY TRUCKING LLC,"2525 S 3RD ST, MILWAUKEE, WI 53207",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-23 15:55:00.000000,S 20TH ST / W NATIONAL AVE,No Contest,Ricardo Godoy,Closed,B2298240,161.8,No,No,Guilty,120,0,2015-12-10,2016-03-09,A
15056240,GUINS TRUCKING LLC,"9713 W 7 MILE RD, FRANKSVILLE, WI 53126",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-09-21 13:36:00.000000,N HAWLEY RD /,No Contest,Court,Active,B2298122,161.8,No,No,Guilty,161.8,161.8,2015-11-06,2016-01-05,1
15056252,HOPPE TREE SERVICE,"6115 W BLUE MOUND RD, MILWAUKEE, WI 53213",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2015-09-18 13:50:00.000000,W JACKSON PARK DR / S 47TH ST,Not Guilty,John Farber,Closed,B0032152,187,No,No,Dismissed without Prejudice,0,0,2015-12-09,2015-12-09,A
15056253,HOPPE TREE SERVICE,"6115 W BLUE MOUND RD, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-18 13:50:00.000000,W JACKSON PARK DR / S 47TH ST,No Contest,John Wayne Farber,Closed,B0032163,161.8,No,No,Guilty,161.8,0,2015-12-09,2016-03-08,A
15056254,HOPPE TREE SERVICE,"6115 W BLUE MOUND RD, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-09-22 09:11:00.000000,WB / CROSSOVER USH 18,Not Guilty,John Farber,Closed,B2298166,161.8,No,No,Dismissed without Prejudice,0,0,2015-12-09,2015-12-09,A
15056255,HOPPE TREE SERVICE,"6115 W BLUE MOUND RD, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-09-22 09:11:00.000000,WB / CROSSOVER USH 18,No Contest,John Farber,Closed,B2298170,161.8,No,No,Guilty,161.8,0,2015-12-09,2016-03-08,A
15056256,HOPPE TREE SERVICE,"6115 W BLUE MOUND RD, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-09-22 09:11:00.000000,WB / CROSSOVER USH 18,No Contest,John Farber,Closed,B2298181,187,No,No,Guilty,187,0,2015-12-09,2016-03-08,A
15056272,LALONDE CONTRACTORS INC,"1609 LINCOLN AVE, WAUKESHA, WI 53186",Traffic citation,"Statute 348.15(3)(c), Violate Class A Hwy Weight Limits",2015-09-21 09:24:00.000000,WB / N 77TH ST,No Contest,Court,Closed,B2298100,1546.16,No,No,Guilty,1546.16,0,2015-11-06,2016-01-05,1
15056336,SHRED IT USA LLC,"3200 S 166TH ST, NEW BERLIN, WI 53151",Traffic citation,"Statute 341.03(1), Oper Veh After Sus/Rev or Can of Reg",2015-09-22 14:19:00.000000,S 43RD ST / W KINNICKINNIC RIVER PKWY,No Contest,Court,Closed,B0032211,187,No,No,Guilty,187,0,2015-11-06,2016-01-05,1
15056395,ROYAL REAL ESTATE INVESTMENT MANAGEMENT,"230 Apt. 400 W WELLS ST, MILWAUKEE, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-04 00:00:00.000000,2426 W MONROE ST,No Contest,Defense Attorney,Active,11525721,0,Yes,No,Guilty,980,980,2016-02-09,2016-08-22,1
15056871,AMERICAN BUSTOUR INC,"163 WHITEWATER, WHITEWATER, WI 53190",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2015-09-25 21:19:00.000000,4TH ST N / MCKINLEY AVE W,No Contest,Court,Closed,S2449112,98.8,No,No,Guilty,98.8,0,2015-11-09,2016-01-08,2
15056872,AMERICAN BUSTOUR INC,"163 WHITEWATER, WHITEWATER, WI 53190",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-09-25 21:19:00.000000,4TH ST N / MCKINLEY AVE W,No Contest,Court,Closed,S2449123,124,No,No,Guilty,124,0,2015-11-09,2016-01-08,2
15056926,BANK OF AMERICA,"16001 N DALLAS PKY, ADDISON, TX 75001",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2015-09-10 12:04:00.000000,2348 S 12 ST,No Contest,Court,Closed,DNS011690701,691,No,No,Guilty,691,0,2015-11-19,2016-01-19,1
15056937,CHRISTIANA TRUST AS TRUSTEE OF ARLP TRUS,"8040 Apt. 200 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-05-18 00:00:00.000000,3215 S ILLINOIS AVE,No Contest,Court,Closed,11496981,0,No,No,Guilty,1530,0,2015-12-03,2016-02-01,1
15056940,BIG BRICK PROPERTIES LLC,"811 E VIENNA AVE, Milwaukee, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-12-15 00:00:00.000000,811 E VIENNA AVE,No Contest,Carl Nillsen,Active,11243401,0,Yes,No,Guilty,400,400,2016-03-01,2016-05-02,1
15056944,GMAC MORTGAGE LLC,"8040 Apt. 400 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-02 00:00:00.000000,4360 N 50 ST,No Contest,Court,Closed,11347941,0,No,No,Guilty,730,0,2015-12-03,2016-02-01,1
15056945,ARYAN INVESTMENTS LLC,"3726 CANADA GOOSE XING, RACINE, WI 53403",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-01 00:00:00.000000,2553 N 35 ST,No Contest,Ketan Patel,Active,11518661,0,Yes,No,Guilty,1050,1050,2016-01-19,2016-03-21,1
15056946,THE HAGEN REVOCABLE LIVING TRUST,"4141 S REGAL MANOR CRT, NEW BERLIN, WI 53151",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-21 00:00:00.000000,3065 N 61 ST,No Contest,Court,Closed,11605001,0,No,No,Guilty,1380,0,2015-12-03,2016-02-01,1
15056947,CITY VIEWS MANAGEMENT LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-10 00:00:00.000000,2512 N 34 ST,No Contest,Court,Active,11541331,0,Yes,No,Guilty,1530,1530,2015-12-03,2016-02-01,1
15057104,HYARUP PROPERTIES LLC,"9358 N JOYCE AVE, Milwaukee, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-12-26 00:00:00.000000,3700 W JUNIPER CRT,No Contest,Vancaito George,Closed,11252651,0,No,No,Guilty,3100,0,2016-04-12,2016-07-11,1
15057106,KING BROWN ASSOCIATES LLC,"5043 N 37 ST, Milwaukee, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-09 00:00:00.000000,3536 N 23 ST,No Contest,Court,Active,11135701,0,Yes,No,Guilty,1180,1180,2015-11-19,2016-01-19,1
15057360,METRO REAL ESTATE LLC,"3900 Apt. 149 W BROWN DEER RD, Milwaukee, WI 53209",Municipal citation,"Ordinance 200-42-2-c, Illegal Occupancy -- No Cert / Unfit",2015-09-11 11:20:00.000000,3056 N 25 ST,No Contest,Court,Active,DNS011699451,439,Yes,No,Guilty,439,439,2015-11-19,2016-01-19,1
15057361,METRO REAL ESTATE LLC,"3900 Apt. 149 W BROWN DEER RD, Milwaukee, WI 53209",Municipal citation,"Ordinance 200-42-2-c, Illegal Occupancy -- No Cert / Unfit",2015-09-11 11:20:00.000000,3056 N 25 ST,No Contest,Court,Active,DNS011699621,439,Yes,No,Guilty,439,439,2015-11-19,2016-01-19,1
15057586,MJ CONSTRUCTIONIN,"8617 W JAUL AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute 341.04(2), Improper Registration of Vehicle",2015-09-29 15:26:00.000000,S LAYTON BLVD / W PIERCE ST,No Contest,Court,Closed,B0032292,98.8,No,No,Guilty,98.8,0,2015-11-12,2016-01-11,2
15057587,MJ CONSTRUCTIONIN,"8617 W JAUL AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-09-29 15:26:00.000000,S LAYTON BLVD / W PIERCE ST,No Contest,Court,Closed,B0032303,124,No,No,Guilty,124,0,2015-11-12,2016-01-11,2
15057588,MJ CONSTRUCTIONIN,"8617 W JAUL AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-29 15:26:00.000000,S LAYTON BLVD / W PIERCE ST,No Contest,Court,Closed,B0032314,161.8,No,No,Guilty,161.8,0,2015-11-12,2016-01-11,2
15057589,MJ CONSTRUCTIONIN,"8617 W JAUL AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-29 15:26:00.000000,S LAYTON BLVD / W PIERCE ST,No Contest,Court,Closed,B0032325,161.8,No,No,Guilty,161.8,0,2015-11-12,2016-01-11,2
15057590,MJ CONSTRUCTIONIN,"8617 W JAUL AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-29 15:26:00.000000,S LAYTON BLVD / W PIERCE ST,No Contest,Court,Closed,B0032336,161.8,No,No,Guilty,161.8,0,2015-11-12,2016-01-11,2
15057629,SJ COMPANY,"27515 DURAND AVE, BURLINGTON, WI 53105",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-09-24 13:55:00.000000,PIERCE ST W / 20TH ST S,No Contest,Defendant,Closed,R6549432,161.8,No,No,Guilty,161.8,0,2015-12-04,2016-03-03,2
15057630,SJ COMPANY,"27515 DURAND AVE, BURLINGTON, WI 53105",Traffic citation,"Statute 348.06(1), Operate Vehicle(Excess Height) w/oPermit",2015-09-24 13:55:00.000000,PIERCE ST W / 20TH ST S,Not Guilty,Defendant,Closed,R6549443,124,No,No,Dismissed without Prejudice,0,0,2015-12-04,2015-12-04,2
15058964,WEIGAND INVESTMENTS 624 LLC,"100 E PLEASANT ST, MILWAUKEE, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-09-01 00:00:00.000000,801 N 27TH ST,No Plea,,Closed,11675391,0,No,No,Dismissed without Prejudice,0,0,2015-12-17,2015-12-17,2
15058965,HAYWOOD HOT RODS LLC,"3262 N 28TH ST, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-17 00:00:00.000000,3262 N 28TH ST,No Contest,Court,Active,11374781,0,Yes,No,Guilty,1200,1200,2015-12-03,2016-02-01,1
15058966,GLOBAL PROPERTY DEVELOPMENT LLC,"934 W NASH ST, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-24 00:00:00.000000,3524 N 9TH ST,No Contest,Abdi Ali,Closed,11454231,0,No,No,Guilty,280,0,2016-03-22,2016-05-23,1
15058967,CASCADE REAL ESTATE LLC,"1551 Apt. 409 N WATER ST, MILWAUKEE, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-03 00:00:00.000000,5940 N SHERMAN BLV,No Contest,JASON PIETSCH,Closed,11522821,0,No,No,Guilty,280,0,2016-03-01,2016-05-02,1
15059584,2 GENERATIONS LLC,"5101 N 124 ST, BUTLER, WI 53007",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-10 00:00:00.000000,6140 W APPLETON AVE,No Contest,Court,Closed,11424861,0,No,No,Guilty,630,0,2015-12-03,2016-02-01,1
15059585,R&S INVESTMENT GROUP LLC,"4979 N TEUTONIA AVE, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-21 00:00:00.000000,5906 N 36 ST,No Contest,Court,Closed,11209042,0,No,No,Guilty,380,0,2015-12-03,2016-02-01,1
15059586,TERRACE ROW LLC,"785 E KILBOURN AVE, MILWAUKEE, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-18 00:00:00.000000,711 E KILBOURN AVE,No Plea,,Closed,11385871,0,No,No,Dismissed without Prejudice,0,0,2015-12-03,2015-12-03,1
15059587,701 E KILBOURN LLC,"1840 Apt. 203 FARWELL AVE, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-18 00:00:00.000000,711 E KILBOURN AVE,No Contest,"vladimir shuk, RA",Closed,11385871,0,No,No,Guilty,280,0,2016-04-12,2016-06-13,1
15059705,APPLIED STEEL COMPONENTS INC,"3122 Apt. #106 14TH AVE, KENOSHA, WI 53140",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2015-10-02 13:03:00.000000,W LINCOLN AVE / S 3RD ST,No Contest,Court,Closed,B2298343,187,No,No,Guilty,187,0,2015-11-20,2016-01-19,1
15059706,APPLIED STEEL COMPONENTS INC,"3122 Apt. #106 14TH AVE, KENOSHA, WI 53140",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-10-02 13:03:00.000000,W LINCOLN AVE / S 3RD ST,No Contest,Court,Closed,B2298354,161.8,No,No,Guilty,161.8,0,2015-11-20,2016-01-19,1
15059707,APPLIED STEEL COMPONENTS INC,"3122 Apt. #106 14TH AVE, KENOSHA, WI 53140",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-10-02 13:03:00.000000,W LINCOLN AVE / S 3RD ST,No Contest,Court,Closed,B2298365,124,No,No,Guilty,124,0,2015-11-20,2016-01-19,1
15059708,ARBOR EARTH AND STONE LLC,"232 S JEFFERSON ST, WATERFORD, WI 53185",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-10-05 16:01:00.000000,S HOWELL AVE / W HOWARD AVE,No Contest,Court,Closed,B0032410,124,No,No,Guilty,124,0,2015-11-20,2016-01-19,1
15059709,ARBOR EARTH AND STONE LLC,"232 S JEFFERSON ST, WATERFORD, WI 53185",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-10-05 16:01:00.000000,S HOWELL AVE / W HOWARD AVE,No Contest,Court,Closed,B0032421,161.8,No,No,Guilty,161.8,0,2015-11-20,2016-01-19,1
15059714,BRENNAN LANDSCAPING INC TIMOTHY T BRE,"622 N 79TH ST, WAUWATOSA, WI 53213",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-10-02 10:36:00.000000,S 6TH ST / W BRUCE ST,No Contest,timothy brennan,Closed,B2298295,124,No,No,Guilty,124,0,2016-03-02,2016-05-02,1
15059715,BRENNAN LANDSCAPING INC TIMOTHY T BRE,"622 N 79TH ST, WAUWATOSA, WI 53213",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-10-02 10:36:00.000000,S 6TH ST / W BRUCE ST,No Contest,timothy brennan,Closed,B2298306,161.8,No,No,Guilty,161.8,0,2016-03-02,2016-05-02,1
15059716,BRENNAN LANDSCAPING INC TIMOTHY T BRE,"622 N 79TH ST, WAUWATOSA, WI 53213",Traffic citation,"Statute 344.62(1), Operate Motor Vehicle without Insurance",2015-10-02 10:36:00.000000,S 6TH ST / W BRUCE ST,Not Guilty,timothy brennan,Closed,B2298310,124,No,No,Dismissed without Prejudice,0,0,2016-03-02,2016-03-02,1
15059717,BRENNAN LANDSCAPING INC TIMOTHY T BRE,"622 N 79TH ST, WAUWATOSA, WI 53213",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-10-02 10:36:00.000000,S 6TH ST / W BRUCE ST,Not Guilty,timothy brennan,Closed,B2298321,161.8,No,No,Dismissed without Prejudice,0,0,2016-03-02,2016-03-02,1
15059718,BRENNAN LANDSCAPING INC TIMOTHY T BRE,"622 N 79TH ST, WAUWATOSA, WI 53213",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-10-02 10:36:00.000000,S 6TH ST / W BRUCE ST,Not Guilty,timothy brennan,Closed,B2298332,161.8,No,No,Dismissed without Prejudice,0,0,2016-03-02,2016-03-02,1
15059862,FAMILY COMMUNITY INVESTMENT LLC,"7320 W MARINE DRV, MILWAUKEE, WI 53233",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-24 00:00:00.000000,2469 N 38TH ST,No Contest,Court,Active,11457851,0,Yes,No,Guilty,1330,1330,2015-12-10,2016-02-08,3
15059863,RIVERLINE PROPERTY SOLUTIONS INC,"N59W23320 Apt. 101 CLOVER DRV, SUSSEX, WI 53089",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-10 00:00:00.000000,706 S 34TH ST,No Contest,Court,Active,10930961,0,Yes,No,Guilty,1330,1330,2015-12-10,2016-02-08,3
15059882,DLH INVESTMENTS LLC,"13010 W JANESVILLE RD, MUSKEGO, WI 53150",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-18 00:00:00.000000,3813 N 35TH ST,No Contest,Diane Hubbard,Closed,11209271,0,No,No,Guilty,430,0,2016-03-08,2016-06-06,3
15059886,KELLY FOUNDATION INC,"2761 Apt. 1 FL ALLIED ST, GREEN BAY, WI 54304",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-03 00:00:00.000000,2217 N SHERMAN BLV,No Contest,Court,Active,11524571,0,Yes,No,Guilty,5630,5630,2015-12-10,2016-02-08,3
15060380,WELLS FARGO BANK NA,"3476 Stateview BLV, Fort Mill, SC 29715--7203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-29 00:00:00.000000,5452 N 39 ST,No Contest,Court,Closed,11301241,0,No,No,Guilty,10000,0,2015-12-10,2016-07-26,3
15060388,AJP1 LLC,"4812 W LLOYD ST, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-13 00:00:00.000000,4522 W HAMPTON AVE,No Contest,Nicholas Rezny,Closed,11666361,0,No,No,Guilty,330,0,2016-03-08,2016-05-09,3
15060391,ONE REPUBLIC INVESTMENTS LLC,"1304 NIAGARA ST, WAUKESHA, WI 53186",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-05-27 00:00:00.000000,2068 S 13 ST,No Contest,Juan Melendez,Closed,11514171,0,No,No,Guilty,330,0,2016-03-08,2016-05-09,3
15060567,TRINITY FACILITIES MANAGEMENT LLC,"3001 S KINNICKINNIC AVE, Milwaukee, WI 53207",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-09 00:00:00.000000,2079 S 28 ST,No Contest,Mario Malacara,Active,11269791,0,Yes,No,Guilty,630,430,2016-01-26,2016-05-09,3
15060570,WISCONSIN HOME BUYERS NETWORK LLC,"N112W16298 Apt. 103 MEQUON RD, GERMANTOWN, WI 53022",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-08-14 00:00:00.000000,1426 S 31 ST,No Contest,Jeremy Arrington,Closed,11036882,0,No,No,Guilty,2450,0,2016-05-12,2017-07-24,2
15060674,AQUARIUS EXTERIORS,"1246 S 19, MILWAUKEE, WI 53204",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-10-12 13:20:00.000000,W BRUCE ST / S MUSKEGO AVE,No Contest,Court,Active,I1018721,161.8,Yes,No,Guilty,161.8,161.8,2015-11-25,2016-01-25,2
15060732,SANCHEZ AUTO SALES LLC,"502 W GREENFIELD AVE, MILWAUKEE, WI 53204",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-10-10 14:00:00.000000,W GREENFIELD AVE / S 5TH ST,No Contest,Court,Closed,T9124010,161.8,No,No,Guilty,161.8,0,2015-11-25,2016-01-25,2
15061032,BANK OF AMERICA,"8040 Apt. 200 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-09-02 00:00:00.000000,3028 N 77TH ST,No Contest,Court,Closed,11678441,0,No,No,Guilty,5000,0,2015-12-10,2016-02-08,3
15061033,JEFF SCHULTZ ENTERPRISES LLC,"706 COVENTRY CIR, FORT ATKINSON, WI 53538",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-24 00:00:00.000000,5335 N 33 ST,No Contest,Defense Attorney,Closed,11560241,0,No,No,Guilty,630,0,2016-04-12,2016-07-11,1
15061034,LCP XII LLC,"6211 DURAND AVE, RACINE, WI 53406",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-10-16 00:00:00.000000,2521 N MURRAY ST,No Contest,Court,Active,10519151,0,Yes,No,Guilty,1230,1230,2015-12-17,2016-02-15,2
15061035,TCOMM LLC,"6495 S 27TH ST, FRANKLIN, WI 53132",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-19 00:00:00.000000,10400 W SILVER SPRING DRV,No Contest,Matthew Stamborski,Closed,11653471,0,No,No,Guilty,280,0,2016-02-23,2016-04-25,2
15061036,KMWC 845 LLC,"8040 Apt. 400 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-28 00:00:00.000000,845 N 26TH ST,No Plea,,Closed,11671481,0,No,No,Dismissed without Prejudice,0,0,2015-11-19,2015-11-19,2
15061037,ENTERPRISING IDEAS INCORPORATED,"12300 W BOBOLINK AVE, MILWAUKEE, WI 53225",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-31 00:00:00.000000,3329 N 14TH ST,No Contest,Scott Franken,Closed,11406031,0,No,No,Guilty,1780,0,2016-03-15,2017-01-09,2
15061410,TORRIJOS LLC,"1332 S 7TH ST, MILWAUKEE, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-30 00:00:00.000000,1307 S 15 PL,No Contest,Defense Attorney,Closed,11569471,0,No,No,Guilty,230,0,2015-12-17,2016-03-16,2
15061411,ARMS INVESTMENTS LLC,"1630 N 27TH ST, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-21 00:00:00.000000,3611 N TEUTONIA AVE,No Contest,Court,Closed,11151791,0,No,No,Guilty,1280,0,2016-01-07,2016-03-07,2
15061412,LOPEZ BAKING PROPERTIES LLC,"1100 W MITCHELL ST, Milwaukee, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-02 00:00:00.000000,1601 W LINCOLN AVE,No Contest,Court,Active,11574811,0,Yes,No,Guilty,1380,1380,2015-12-17,2016-02-15,2
15061734,L & E PROSPERITY PROPERTIES LLC,"7463 N 38TH ST, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-09 00:00:00.000000,3728 N 39TH ST,No Contest,Court,Active,11535701,0,Yes,No,Guilty,580,580,2016-01-07,2016-03-07,2
